,Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,ID,Intensity Median
230,156.643,-21.2626,21.5584,230,329.014
231,40.2011,-11.4366,22.4712,231,354.904
232,34.8404,-2.02395,20.5634,232,395.1
233,44.9871,-21.4105,21.0874,233,322.54
234,34.8069,-7.55328,19.3161,234,415.08
235,42.4149,-16.2244,19.6479,235,536.002
236,30.8941,-1.12079,17.82,236,549.048
237,36.7502,-14.9028,18.8614,237,367.98400000000004
238,38.7823,-23.6251,17.5378,238,369.0
239,49.7307,4.7443599999999995,28.063000000000002,239,727.0360000000001
240,77.6471,14.0769,25.2462,240,767.528
241,60.2591,3.40878,27.9366,241,782.05
242,95.2885,18.4741,23.1907,242,411.94
243,61.3287,-1.2577399999999999,28.3693,243,729.4960000000001
244,49.5545,-9.7003,29.3411,244,654.0840000000001
245,99.0238,17.4979,22.8482,245,386.966
246,106.429,11.8263,22.5979,246,525.9780000000001
247,77.84899999999999,-5.12742,26.8992,247,695.0239999999999
248,65.3044,-19.7026,29.2938,248,131.988
249,96.1735,-10.4565,25.1497,249,86.01799999999999
250,92.2088,-20.5341,26.3358,250,29.016
251,115.029,-18.6555,24.54,251,157.52
252,127.999,-14.6137,22.6845,252,374.022
253,45.8912,-0.37512,28.2146,253,851.056
254,106.47200000000001,17.6849,20.9953,254,351.472
255,70.3236,-10.1799,26.6061,255,471.0
256,83.8137,-11.040999999999999,25.4093,256,378.92
257,71.4577,-21.0008,27.8452,257,151.56
258,78.9363,-20.8355,27.1303,258,124.0
259,112.307,-5.74306,22.7358,259,620.0
260,132.066,-18.2724,21.4941,260,197.488
261,55.8046,-2.2072599999999998,26.7255,261,874.018
262,78.5819,3.1409700000000003,23.9171,262,794.9
263,73.45,-0.661076,25.0572,263,852.02
264,61.4095,-8.476239999999999,26.3598,264,538.024
265,53.123000000000005,-13.9769,27.7941,265,407.075
266,67.2067,-14.9337,26.4766,266,481.048
267,113.699,10.1256,20.1103,267,598.51
268,105.05799999999999,-3.85888,22.0687,268,323.072
269,57.8871,13.8607,24.0064,269,700.5
270,81.9241,19.9143,21.0323,270,578.0
271,74.3676,12.2453,22.3325,271,999.56
272,44.8864,-6.68582,26.9793,272,395.452
273,68.6661,6.45798,23.2637,273,1097.94
274,91.7153,18.7042,19.9893,274,560.524
275,69.523,-3.31052,24.2531,275,833.0
276,57.1796,-12.2363,26.0597,276,608.04
277,111.145,15.8453,18.5363,277,315.944
278,96.0414,6.15231,20.7511,278,978.4960000000001
279,100.10700000000001,7.32292,20.3594,279,673.92
280,81.2867,-7.26915,23.4968,280,746.528
281,103.19,4.27082,20.8039,281,420.022
282,108.652,7.11155,19.5558,282,585.024
283,74.0491,-13.055,25.0075,283,665.046
284,118.15700000000001,-2.8991599999999997,19.6248,284,320.98400000000004
285,104.324,-14.8868,22.1198,285,507.00800000000004
286,110.846,-20.2333,22.0019,286,206.968
287,72.9242,19.3923,21.0369,287,546.4680000000001
288,56.9651,4.282830000000001,23.656999999999996,288,735.04
289,88.8297,5.459569999999999,20.3909,289,1080.01
290,98.7092,-1.37107,20.3066,290,404.98400000000004
291,81.1259,-12.7933,23.2769,291,609.068
292,118.999,7.733739999999999,17.6487,292,415.98199999999997
293,91.8885,-11.0279,22.0358,293,112.056
294,108.0,-2.91079,19.9007,294,451.02
295,84.6489,-17.1664,23.2451,295,190.01
296,98.6078,-10.2187,21.2933,296,280.48
297,97.6344,-17.5694,21.6837,298,125.0
298,122.16799999999999,-15.366,19.9252,299,325.018
299,55.2312,18.1214,21.5711,300,620.448
300,68.186,20.4673,20.2416,301,552.804
301,64.7212,13.1318,21.3322,302,845.52
302,87.1077,21.3336,18.4789,303,471.968
303,69.9901,10.9124,20.9408,304,1123.03
304,64.1743,6.340669999999999,22.5454,305,1131.02
305,53.9187,-0.770753,23.8843,306,894.544
306,83.2326,14.8115,19.9048,307,1099.6
307,98.1296,20.6298,17.8781,308,413.384
308,55.0609,-8.12857,24.2631,309,1088.51
309,93.7891,8.53928,19.164,310,893.064
310,86.9571,-1.2537,20.7222,311,667.944
311,62.1035,-15.6864,24.3245,312,414.496
312,73.74,-17.3512,23.0711,313,603.038
313,112.18700000000001,1.10599,18.2755,314,599.068
314,88.1207,-13.6751,22.0032,315,161.0
315,101.61200000000001,-6.647139999999999,19.9204,316,330.89599999999996
316,74.8661,-24.2257,24.2439,317,88.96799999999999
317,121.152,-3.27874,17.1918,318,290.968
318,95.2499,-23.8277,22.2334,319,27.0
319,127.02,-5.3242400000000005,17.0266,320,276.012
320,125.87899999999999,-12.5996,17.7221,321,465.006
321,41.417,0.969464,23.4638,322,569.712
322,65.1393,0.369919,21.199,323,1156.52
323,81.0649,6.37352,20.0345,324,790.5239999999999
324,46.4013,-15.263,24.4783,325,411.92400000000004
325,99.7717,13.2393,16.9489,326,753.5039999999999
326,76.4287,-1.90585,20.8408,327,828.528
327,57.8934,-18.7464,23.9304,328,253.976
328,84.8342,-6.67537,20.1667,329,705.012
329,93.1526,-1.9192599999999997,19.337,330,719.936
330,115.04799999999999,-3.86881,17.8034,331,446.98
331,94.6111,-15.9719,20.0012,332,115.50399999999999
332,109.463,-12.7447,18.7921,333,542.96
333,90.3424,-24.0215,21.7253,334,46.992
334,119.215,-9.48375,16.9908,335,309.008
335,108.73,-20.9097,19.1954,336,345.99199999999996
336,118.792,-17.2213,17.7296,337,196.96400000000003
337,120.785,-24.8572,19.1227,338,57.02
338,60.3644,17.1852,19.6086,339,831.96
339,53.2036,8.44212,21.4555,340,714.9960000000001
340,80.285,23.0212,16.8983,341,409.13599999999997
341,40.5228,-5.81393,23.2093,342,529.08
342,47.7375,-5.65944,22.5022,343,935.1039999999999
343,42.1564,-12.2193,23.6982,344,361.1
344,100.573,20.9615,15.2201,345,333.452
345,105.083,15.8146,15.1968,346,643.9780000000001
346,49.3177,-18.1488,24.2016,347,304.056
347,83.2753,1.45204,18.8487,348,771.4639999999999
348,108.634,4.8288,16.0243,349,612.024
349,113.117,6.374680000000001,15.8206,350,631.992
350,105.056,-1.49585,16.6442,351,549.004
351,91.1348,-19.6268,20.3585,352,105.992
352,115.352,-10.7074,17.0682,353,476.98
353,114.68799999999999,-22.0933,18.3652,354,182.04
354,125.74,-19.6047,16.9203,355,383.55199999999996
355,44.3226,14.9423,20.2671,356,752.9760000000001
356,60.6763,22.5334,18.0914,357,766.88
357,41.5845,7.44261,20.9309,358,633.484
358,64.7366,20.7076,17.458,359,801.492
359,47.0916,6.36006,20.8673,360,998.4960000000001
360,37.6941,-0.64356,21.9504,361,399.968
361,77.9142,17.1576,16.6083,362,1105.52
362,98.1245,22.4474,14.2151,363,333.392
363,85.3474,9.925980000000001,16.7667,364,976.04
364,67.067,-7.56129,19.9179,365,782.952
365,77.3105,-17.0779,20.2665,366,612.512
366,79.9322,-19.6268,19.9612,367,373.51199999999994
367,113.75200000000001,-15.9283,16.9633,368,290.992
368,104.41799999999999,-22.7062,17.9078,369,277.04400000000004
369,130.338,-15.2221,14.9722,370,325.514
370,53.2667,15.0496,18.3285,371,869.998
371,53.7217,7.1197,19.6059,372,681.04
372,84.2673,23.7398,14.3715,373,407.42400000000004
373,44.809,-1.03967,21.1882,374,853.427
374,52.4973,-0.196429,19.5142,375,1118.95
375,93.5419,22.2187,14.1276,376,560.9680000000001
376,61.0238,-2.86693,19.4609,377,1258.98
377,104.29299999999999,20.0762,13.4041,378,345.94800000000004
378,50.4277,-11.0317,21.3988,379,1041.05
379,95.9296,14.3325,14.6191,380,916.5360000000001
380,60.4031,-9.643510000000001,20.0121,381,585.05
381,76.2607,-7.77358,18.3791,382,707.0419999999999
382,54.1822,-23.9202,21.7649,383,372.496
383,68.4471,-16.4514,19.7655,384,855.0239999999999
384,119.779,3.0418,13.1859,385,500.454
385,110.669,-6.98371,15.2685,386,520.496
386,106.02799999999999,-11.7519,15.7706,387,593.516
387,46.5367,14.353,17.9473,388,975.0239999999999
388,35.2811,6.0713099999999995,19.8554,389,497.036
389,74.8204,24.143,14.4791,390,705.052
390,79.5017,23.2835,13.8435,391,427.08
391,69.9475,9.189219999999999,16.4887,392,995.992
392,84.6059,16.1874,14.4209,393,1148.5
393,76.438,8.61815,16.3587,394,905.9910000000001
394,67.7452,3.36009,17.1274,395,1076.45
395,91.271,15.7397,13.6609,396,1067.98
396,46.8026,-10.9656,20.5366,397,789.96
397,73.2153,2.83296,16.616,398,830.9760000000001
398,53.2753,-17.3821,20.0713,399,587.0
399,107.98899999999999,9.86605,12.9635,400,795.9680000000001
400,59.9797,-24.9666,21.0007,401,351.022
401,67.3247,-24.4854,20.2266,402,247.972
402,104.62799999999999,-5.998469999999999,14.6433,403,539.536
403,76.5545,-23.0853,18.6847,404,254.995
404,48.2956,20.3091,16.8416,405,737.1439999999999
405,63.0425,25.0037,14.7324,406,484.352
406,57.1457,17.5676,16.2581,407,997.528
407,32.6685,3.50165,19.3237,408,446.028
408,69.18,23.8703,14.1194,409,658.02
409,87.2665,13.1936,13.8386,410,1124.04
410,70.6204,-1.1079,16.3047,411,1028.98
411,109.35799999999999,17.0536,10.8836,412,415.92
412,93.9875,7.20022,13.2868,413,863.01
413,79.5034,-2.3114,16.0301,414,740.52
414,99.2009,8.58729,12.7689,415,747.9839999999999
415,113.07,14.832,10.9357,416,509.01
416,117.41,11.1185,11.0884,417,545.94
417,95.4588,-3.06288,14.4308,418,719.064
